ID,Item title,Final URL,Image URL,Item description,Price
83984932,Whole Building for Sale in New Cairo City,https://www.propertyfinder.eg/to/CPH32XYM97FSWZZY2A0ETFSQ44/en,https://static.shared.propertyfinder.eg/media/images/listing/CPH32XYM97FSWZZY2A0ETFSQ44/86724d2e-643d-427d-8c5e-f425f9aafcb3/1312x894.jpg?v=fcdfd63630a2e3392c4bed3265ed493b,See the details of this Whole Building for Sale in District 5.,100000000
83984928,3BR Chalet for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/3ENY2DG5W3CM132JJ7D06HPN5M/en,https://static.shared.propertyfinder.eg/media/images/listing/3ENY2DG5W3CM132JJ7D06HPN5M/6d36afec-46f9-4c48-a5fa-767890b7edd6/1312x894.jpg?v=c5be84668ca82b596df205fa6eb89f22,See the details of this Chalet for Sale in June.,11700000
83984833,5BR Villa for Sale in Qesm Ad Dabaah,https://www.propertyfinder.eg/to/PSY9EQSSTHV949B25T5HVWTMQ0/en,https://static.shared.propertyfinder.eg/media/images/listing/PSY9EQSSTHV949B25T5HVWTMQ0/ec11374e-8f89-4d65-8b95-e9a455567d06/1312x894.jpg?v=c89f89ff825e195180bff0384e7ec582,See the details of this Villa for Sale in La Vista Bay.,130000000
83984733,6BR Villa for Sale in Qesm Marsa Matrouh,https://www.propertyfinder.eg/to/ET62795D8X3RJ3QG5X31104FSM/en,https://static.shared.propertyfinder.eg/media/images/listing/ET62795D8X3RJ3QG5X31104FSM/422319bf-7f99-4613-bab8-a828f3be521f/1312x894.jpg?v=fed7e0ff167c4a3c0a604e4bbaf421f3,See the details of this Villa for Sale in Almaza Bay.,105000000
83984586,3BR Chalet for Sale in Qesm Marsa Matrouh,https://www.propertyfinder.eg/to/MTQFAEJ9FN1KFY2MRPKMRB9QV0/en,https://static.shared.propertyfinder.eg/media/images/listing/MTQFAEJ9FN1KFY2MRPKMRB9QV0/ddfd1484-06a4-4e6d-a6cb-a6ffac4195bf/1312x894.jpg?v=49f5eed1c3f6df581be5a2141852aa0e,See the details of this Chalet for Sale in Silver Sands.,9600000
83984546,2BR Chalet for Sale in Sidi Abdel Rahman,https://www.propertyfinder.eg/to/6Q5Z1Z8HMJFXTFDPB58BC1K27W/en,https://static.shared.propertyfinder.eg/media/images/listing/6Q5Z1Z8HMJFXTFDPB58BC1K27W/f0bc6bbe-5c9d-4348-9e15-af935ad91215/1312x894.jpg?v=2dc1572a736554ec0005912196e14187,See the details of this Chalet for Sale in Telal Alamein.,2509722
83984496,1BR Chalet for Sale in Al Ain Al Sokhna,https://www.propertyfinder.eg/to/T24TZVV37HNASW9BC6BDBWF3JC/en,https://static.shared.propertyfinder.eg/media/images/listing/T24TZVV37HNASW9BC6BDBWF3JC/21ac9d98-021e-4891-995f-cd41516b659f/1312x894.jpg?v=11030a9394311f608bee52304a330150,See the details of this Chalet for Sale in Cape Bay Sokhna.,3780000
83984341,3BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/Q8BN5GPBD2SQTB114QBFB63TRG/en,https://static.shared.propertyfinder.eg/media/images/listing/Q8BN5GPBD2SQTB114QBFB63TRG/ef5b117f-e9fd-49f4-877d-f1dc0d70bd43/1312x894.jpg?v=3972d4f66e12ae895c3d37542bd5bf29,See the details of this Apartment for Sale in Villette.,13000000
83984129,1BR Chalet for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/95QYNKJ1DKBF9WEE59H5EHTC5W/en,https://static.shared.propertyfinder.eg/media/images/listing/95QYNKJ1DKBF9WEE59H5EHTC5W/5d0f1058-3dc5-4c84-886d-c467e55278d6/1312x894.jpg?v=3aaefaf9e97c368d019067db2ff2d94b,See the details of this Chalet for Sale in Youd.,2000000
83983847,3BR Chalet for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/MTTQS3250816HNPP7ABM6H1FR4/en,https://static.shared.propertyfinder.eg/media/images/listing/MTTQS3250816HNPP7ABM6H1FR4/b934a19f-f839-47d1-b659-bf3dba32b336/1312x894.jpg?v=fcfd40bef0088e20d653fc2c6b78533f,See the details of this Chalet for Sale in June.,2970972
83983813,2BR Chalet for Sale in Qesm Marsa Matrouh,https://www.propertyfinder.eg/to/AZT35PNBVVEZ74Z3SV63MM2TEC/en,https://static.shared.propertyfinder.eg/media/images/listing/AZT35PNBVVEZ74Z3SV63MM2TEC/c85cb257-eb9b-4443-ad1c-7e1e86a81bb8/1312x894.jpg?v=fa2855db7d224cf8ee3d1b5544e9d108,See the details of this Chalet for Sale in Silver Sands.,9000000
83983708,4BR Villa for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/FGY0D3WKJG2MWMZ03KP9KR2GVG/en,https://static.shared.propertyfinder.eg/media/images/listing/FGY0D3WKJG2MWMZ03KP9KR2GVG/21e548a5-43b1-454e-a3c9-544d69cdd340/1312x894.jpg?v=5dbf4440bba12e735da347cd14b0b6a6,See the details of this Villa for Sale in Ceaser.,9402779
83983686,1BR Apartment for Sale in Mostakbal City - Future City,https://www.propertyfinder.eg/to/CHQWXP3HVE90P4PZYETQX8GX28/en,https://static.shared.propertyfinder.eg/media/images/listing/CHQWXP3HVE90P4PZYETQX8GX28/e1556ec6-361e-445b-950c-295ca2d4203b/1312x894.jpg?v=87b2b34d2d011cc5b99c83264e36bdb4,See the details of this Apartment for Sale in Monark.,2472000
83983514,1BR Cabin for Sale in Sidi Abdel Rahman,https://www.propertyfinder.eg/to/MPX583B3Y6JAZH2QA6C2PE86H4/en,https://static.shared.propertyfinder.eg/media/images/listing/MPX583B3Y6JAZH2QA6C2PE86H4/16f0005a-879c-4a28-becd-99755234d9a2/1312x894.jpg?v=15c4ea05fd35051f71effefbc46e68b2,See the details of this Cabin for Sale in Hacienda White.,10250000
83983510,2BR Chalet for Sale in Hurghada,https://www.propertyfinder.eg/to/F1R9ZN7TKB6FH88WKZ9TX5D4NM/en,https://static.shared.propertyfinder.eg/media/images/listing/F1R9ZN7TKB6FH88WKZ9TX5D4NM/381643c3-3f73-4ec6-b264-ed725d140be3/1312x894.jpg?v=32d89ea932275dc394360a0844f4d208,See the details of this Chalet for Sale in Swan Lake Gouna.,3400000
83983470,2BR Chalet for Sale in Sidi Abdel Rahman,https://www.propertyfinder.eg/to/RDM7RJK4E7ZKBZXWFY4EQPBRRM/en,https://static.shared.propertyfinder.eg/media/images/listing/RDM7RJK4E7ZKBZXWFY4EQPBRRM/050b458d-d485-4d88-98ec-db30a2e90c53/1312x894.jpg?v=025dbc8830bc3d8387943802a1e36932,See the details of this Chalet for Sale in Marassi.,28000000
83983465,1BR Chalet for Sale in Sidi Abdel Rahman,https://www.propertyfinder.eg/to/PSS44N7PRB8H7QWCMWZFBCVBRC/en,https://static.shared.propertyfinder.eg/media/images/listing/PSS44N7PRB8H7QWCMWZFBCVBRC/d3d10fa2-38a9-422e-b3a9-5d37aa232241/1312x894.jpg?v=7cae108ed32e6d2bc1cf535645e3ede3,See the details of this Chalet for Sale in Marassi.,17500000
83983452,Whole Building for Sale in 6 October City,https://www.propertyfinder.eg/to/51P3H2MMQQE74S2YTND3D70ZHC/en,https://static.shared.propertyfinder.eg/media/images/listing/51P3H2MMQQE74S2YTND3D70ZHC/497d724e-9e65-4515-a7af-c75255a91637/1312x894.jpg?v=3f50f4118e0373ee901286ddc260ef87,See the details of this Whole Building for Sale in October Plaza.,100000000
83983436,3BR Chalet for Sale in Sidi Abdel Rahman,https://www.propertyfinder.eg/to/ZJZ0NFXX151MDX13JB7QYFQ2EW/en,https://static.shared.propertyfinder.eg/media/images/listing/ZJZ0NFXX151MDX13JB7QYFQ2EW/127fabc4-fc1f-4ef6-9fa0-e23980ab6ab5/1312x894.jpg?v=b24eebe8f8da09fa6756a67bb1c34176,See the details of this Chalet for Sale in Marassi.,29000000
83983325,Retail Space for Sale in New Cairo City,https://www.propertyfinder.eg/to/95HZ024Q43H5S2E9831MRDEX2R/en,https://static.shared.propertyfinder.eg/media/images/listing/95HZ024Q43H5S2E9831MRDEX2R/ca331cba-14e5-43de-bf68-ca19f48eb9c4/1312x894.jpg?v=ee91b1be73454f619a585b04b11db38c,See the details of this Retail Space for Sale in North Plus Mall.,140000000
83983242,1BR Chalet for Sale in Al Alamein,https://www.propertyfinder.eg/to/Q1RSC5KQN9YDNB2B2MJSHD0KS0/en,https://static.shared.propertyfinder.eg/media/images/listing/Q1RSC5KQN9YDNB2B2MJSHD0KS0/4c4cc8a6-ab33-4531-a86a-71e9c56c884f/1312x894.jpg?v=332ccf804e85e4a9620866871f61ac58,See the details of this Chalet for Sale in Golf Porto Marina.,1970000
83983218,1BR Apartment for Sale in Mostakbal City - Future City,https://www.propertyfinder.eg/to/ZMR37QB4HX7E8509AZDWVXAABM/en,https://static.shared.propertyfinder.eg/media/images/listing/ZMR37QB4HX7E8509AZDWVXAABM/fb89248e-9b18-4dad-a04e-ac74e75bbccd/1312x894.jpg?v=c126cd375b7aafaf9d036f30282203a3,See the details of this Apartment for Sale in Neopolis   Wadi Degla.,2400000
83983136,2BR Twin House for Sale in Hurghada,https://www.propertyfinder.eg/to/E2QT2RV3NP1ZR6W9JM130PEPNC/en,https://static.shared.propertyfinder.eg/media/images/listing/E2QT2RV3NP1ZR6W9JM130PEPNC/cb4eac9b-b416-4ac5-a42e-5fe6f70a6cf3/1312x894.jpg?v=ae13b5b677c2ccea6b7a83938ad9aff8,See the details of this Twin House for Sale in Bay West.,19000000
83983095,4BR Villa for Sale in Hurghada,https://www.propertyfinder.eg/to/W9SDNQGBHC086CYH0Q241XJE2W/en,https://static.shared.propertyfinder.eg/media/images/listing/W9SDNQGBHC086CYH0Q241XJE2W/01b61624-a3bf-4ece-839a-1f85da0245f4/1312x894.jpg?v=550d1ede09cfd642acfa97ed5a079e18,See the details of this Villa for Sale in Makadi Heights.,28000000
83983046,3BR Villa for Sale in New Cairo City,https://www.propertyfinder.eg/to/P0BQA6CWYJM24CPWYFRRN23GW8/en,https://static.shared.propertyfinder.eg/media/images/listing/P0BQA6CWYJM24CPWYFRRN23GW8/fdae503b-8caa-460f-9b02-8d1f09f2aeb0/1312x894.jpg?v=740e6f80a455ae29a62ae85cd44d6af1,See the details of this Villa for Sale in Mountain View Hyde Park.,11500000
83983031,4BR Penthouse for Sale in Hurghada,https://www.propertyfinder.eg/to/80HDRG5EJYZ5PH6H2SN30VHEH8/en,https://static.shared.propertyfinder.eg/media/images/listing/80HDRG5EJYZ5PH6H2SN30VHEH8/9cc350a1-71b1-4891-9fc4-8edc1ca44e78/1312x894.jpg?v=c30c4f4aa3607b6c64e872ae8d78dddb,See the details of this Penthouse for Sale in Makadi Heights.,17500000
83983012,3BR Chalet for Sale in Hurghada,https://www.propertyfinder.eg/to/E21X7MY8YGX72D6D9STHNCHF1R/en,https://static.shared.propertyfinder.eg/media/images/listing/E21X7MY8YGX72D6D9STHNCHF1R/186f1933-4349-41d6-8579-f61aa03c7257/1312x894.jpg?v=0042a8be21fda88c3653f2ddc927b57d,See the details of this Chalet for Sale in Mesca.,20000000
83982960,4BR Villa for Sale in Qesm Ad Dabaah,https://www.propertyfinder.eg/to/FWWAH7QF9M3J8KKQ1F8C9PNV8M/en,https://static.shared.propertyfinder.eg/media/images/listing/FWWAH7QF9M3J8KKQ1F8C9PNV8M/db59c4e9-5137-4323-8743-b4b7d71fb987/1312x894.jpg?v=eb81ac3dd94e1e3440b8cfa5a885471a,See the details of this Villa for Sale in Soul North Coast.,54500000
83982804,Retail Space for Sale in New Cairo City,https://www.propertyfinder.eg/to/Y22XD2WSVY3MJ5XAPDXP0ER8BC/en,https://static.shared.propertyfinder.eg/media/images/listing/Y22XD2WSVY3MJ5XAPDXP0ER8BC/cbe5873a-6a65-4f25-8ba7-696fce824142/1312x894.jpg?v=451fff7a08266cc56f342dcfb78cea38,See the details of this Retail Space for Sale in Three Sixty.,43000000
83982661,2BR Chalet for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/D03QNY5VA8Z5N156KDF3B0GFPM/en,https://static.shared.propertyfinder.eg/media/images/listing/D03QNY5VA8Z5N156KDF3B0GFPM/41859874-5ae8-43a5-bf8e-db3c7e606f67/1312x894.jpg?v=03d148728f3d36d729251d8471e876f0,See the details of this Chalet for Sale in June.,2500000
83982660,4BR Villa for Sale in Hurghada,https://www.propertyfinder.eg/to/0JTD0D8XS6XAMT4YJV5PTJSN44/en,https://static.shared.propertyfinder.eg/media/images/listing/0JTD0D8XS6XAMT4YJV5PTJSN44/395edf88-cb15-474f-92e7-4ea6e7adb103/1312x894.jpg?v=12d7202df1b97f59f2f44b199a6efa1a,See the details of this Villa for Sale in Mesca.,24000000
83982442,Office for Sale in Sheikh Zayed City,https://www.propertyfinder.eg/to/MTY0C5ZNZ1N99PQQ8J6TNEXZK0/en,https://static.shared.propertyfinder.eg/media/images/listing/MTY0C5ZNZ1N99PQQ8J6TNEXZK0/61ef3909-2107-4727-b471-e6a20fdba06b/1312x894.jpg?v=e598eabfaa8db4dcb03bd79b4fc81647,See the details of this Office for Sale in Trivium Zayed.,7800000
83982053,1BR Chalet for Sale in Qesm Ad Dabaah,https://www.propertyfinder.eg/to/9C2HH3DDR1A6HNXRQVE78CK9FR/en,https://static.shared.propertyfinder.eg/media/images/listing/9C2HH3DDR1A6HNXRQVE78CK9FR/9f5fce1a-b687-4ae6-b34b-2f826959292c/1312x894.jpg?v=ef118cacff18f66548302f07f752aa36,See the details of this Chalet for Sale in D.O.S.E North Coast.,5500000
83981932,3BR Chalet for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/K2ESRT9YTYVH5V8B8TB2K7KJEW/en,https://static.shared.propertyfinder.eg/media/images/listing/K2ESRT9YTYVH5V8B8TB2K7KJEW/85fca127-60c9-41d1-a297-f53937bf6914/1312x894.jpg?v=001a7dbdf737a2389af90eb7236d4f31,See the details of this Chalet for Sale in June.,15300000
83981838,2BR Chalet for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/PJR2EPQJM3NTS45QXYKVWS64X8/en,https://static.shared.propertyfinder.eg/media/images/listing/PJR2EPQJM3NTS45QXYKVWS64X8/b57aa870-631d-4a62-8bd1-84ea0bed1d3c/1312x894.jpg?v=8bebdf21125fc0b026a9e8405128c965,See the details of this Chalet for Sale in The Med.,10900000
83981828,6BR Townhouse for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/J1T3ARPMK16GFZ53ESVCDFRG1M/en,https://static.shared.propertyfinder.eg/media/images/listing/J1T3ARPMK16GFZ53ESVCDFRG1M/c3f77e25-875d-4196-8532-60d9fbd2161d/1312x894.jpg?v=8969442b3c5355a14d95357ad5730048,See the details of this Townhouse for Sale in Hacienda West.,21000000
83981710,2BR Chalet for Sale in Sidi Abdel Rahman,https://www.propertyfinder.eg/to/BEJ9MMFJHR39SP53TVCSQZDNXC/en,https://static.shared.propertyfinder.eg/media/images/listing/BEJ9MMFJHR39SP53TVCSQZDNXC/b32feca4-7716-426a-9906-e8e389ed2624/1312x894.jpg?v=7c4b563a2f8785f0094ed0cd831ad15b,See the details of this Chalet for Sale in Marseilia Beach 4.,1270000
83981509,5BR Villa for Sale in Al Alamein,https://www.propertyfinder.eg/to/YBBX7Y6H2SGHM9Y5BAW8A4KCYR/en,https://static.shared.propertyfinder.eg/media/images/listing/YBBX7Y6H2SGHM9Y5BAW8A4KCYR/eb29399d-ce90-4156-8e52-f0ff418f2554/1312x894.jpg?v=30f90bb9c9816c0d5d341c39c68a38f0,See the details of this Villa for Sale in Marina 7.,6527992
83981475,2BR Chalet for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/3XSGP232M74E7G0DE36TKSCZ5C/en,https://static.shared.propertyfinder.eg/media/images/listing/3XSGP232M74E7G0DE36TKSCZ5C/1eee62a0-a0f4-4d11-888a-8492064abe29/1312x894.jpg?v=be7ad68886136a12015c852ff12df10e,See the details of this Chalet for Sale in Modon Abu Dhabi.,11000000
83981462,2BR Apartment for Sale in Al Alamein,https://www.propertyfinder.eg/to/JTAJC692TYRCY7CSE7D4Y4RJGR/en,https://static.shared.propertyfinder.eg/media/images/listing/JTAJC692TYRCY7CSE7D4Y4RJGR/08d4678a-ee39-49e0-8c26-8a5677ac1044/1312x894.jpg?v=52f6582f93d08c8b6d3a862b2e668cd4,See the details of this Apartment for Sale in Latin District.,4100000
83981449,2BR Chalet for Sale in Sidi Heneish,https://www.propertyfinder.eg/to/H3QC2RA3HF8N30NWFJDB6WN4DC/en,https://static.shared.propertyfinder.eg/media/images/listing/H3QC2RA3HF8N30NWFJDB6WN4DC/7eb213b2-673d-4889-892d-6aac191d131c/1312x894.jpg?v=e32a29c3ace4e70952aabe3416ebbd30,See the details of this Chalet for Sale in Beit Al Bahr.,11000000
83981434,2BR Chalet for Sale in Qesm Ad Dabaah,https://www.propertyfinder.eg/to/YN758H6MAVXDGVP209FPF19B8G/en,https://static.shared.propertyfinder.eg/media/images/listing/YN758H6MAVXDGVP209FPF19B8G/6252a58d-24ef-4ba4-8b58-8632e743b5eb/1312x894.jpg?v=78df0d5f3e5f801318b5b2dfec436e40,See the details of this Chalet for Sale in Ramla Lakeside.,12000000
83981422,2BR Chalet for Sale in Qesm Marsa Matrouh,https://www.propertyfinder.eg/to/GBC3KYP9HPQSVA3TG9AT8RYJG0/en,https://static.shared.propertyfinder.eg/media/images/listing/GBC3KYP9HPQSVA3TG9AT8RYJG0/c9329dc9-1d7c-4285-b589-4645fbafc495/1312x894.jpg?v=b603f6442ed4feb189a67dde63d99d45,See the details of this Chalet for Sale in Almaza Bay.,11000000
83981396,3BR Chalet for Sale in Qesm Marsa Matrouh,https://www.propertyfinder.eg/to/YKTV8FRKRF2F23ZRXF3TBKH7Q4/en,https://static.shared.propertyfinder.eg/media/images/listing/YKTV8FRKRF2F23ZRXF3TBKH7Q4/80d0d91c-253e-407b-a6cf-842eb2a17b51/1312x894.jpg?v=3b3526f63d86ee361ee1066e248caab7,See the details of this Chalet for Sale in Caesar.,15000000
83981389,2BR Chalet for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/7MZG71FBYD4MZKQE0F8GMRXMG0/en,https://static.shared.propertyfinder.eg/media/images/listing/7MZG71FBYD4MZKQE0F8GMRXMG0/d9f769d9-7d67-4494-89aa-c50a4d4617a4/1312x894.jpg?v=a2d314c232feb902ec309595ffc8d2a0,See the details of this Chalet for Sale in Al Masyaf.,10000000
83981375,2BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/F3WP7ZBTE04D0R6XS46B6EPHXR/en,https://static.shared.propertyfinder.eg/media/images/listing/F3WP7ZBTE04D0R6XS46B6EPHXR/bfb554db-d032-48d3-a1e6-dd034805ecf9/1312x894.jpg?v=0756fe0454413ef6c51686b7fbe982f5,See the details of this Apartment for Sale in Jadie Residence.,3940000
83981319,3BR Apartment for Sale in Alexandria Compounds,https://www.propertyfinder.eg/to/ST445EDB1FYW4HZDG10MNW2PGR/en,https://static.shared.propertyfinder.eg/media/images/listing/ST445EDB1FYW4HZDG10MNW2PGR/792e6b8c-b813-4782-af2e-15bd97109018/1312x894.jpg?v=596e3ba95314357b035e60ae127b64cf,See the details of this Apartment for Sale in Vee Sawari.,15859200
83981230,2BR Chalet for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/4FCZV4TT7HNNNKNB03SCPJFQY0/en,https://static.shared.propertyfinder.eg/media/images/listing/4FCZV4TT7HNNNKNB03SCPJFQY0/acab531a-2f26-41a4-9d88-e18b25d1d81b/1312x894.jpg?v=02238d9a5353d75c4160cf41736c3adf,See the details of this Chalet for Sale in Mountain View.,4200000
83981137,1BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/FYB8793247GSQ7812FQZJNV8EC/en,https://static.shared.propertyfinder.eg/media/images/listing/FYB8793247GSQ7812FQZJNV8EC/c2541403-38a1-490f-b284-482d2edc3dfb/1312x894.jpg?v=c3a67adb46b026283b2860a85a15c37c,See the details of this Apartment for Sale in Modon Golf Town.,2827000
83981082,3BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/EK560YPPK2N251DEA68WXBW6QR/en,https://static.shared.propertyfinder.eg/media/images/listing/EK560YPPK2N251DEA68WXBW6QR/944589ba-612d-4877-ac00-c77ba95547f9/1312x894.jpg?v=f8161c322c7152ca780af6bba7468c49,See the details of this Apartment for Sale in Villette.,13500000
83981031,3BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/35EPBNZGYAD8SY284VH3PZD5GG/en,https://static.shared.propertyfinder.eg/media/images/listing/35EPBNZGYAD8SY284VH3PZD5GG/09d6c329-318f-4b65-9652-e2c2a03d284c/1312x894.jpg?v=8b21e47989918afb8d799054bb293a0e,See the details of this Apartment for Sale in Swan Lake Residence.,12000000
83981030,2BR Chalet for Sale in Qesm Marsa Matrouh,https://www.propertyfinder.eg/to/APMSCCKKHYKDQVEVQP1P1GGYMW/en,https://static.shared.propertyfinder.eg/media/images/listing/APMSCCKKHYKDQVEVQP1P1GGYMW/eb563877-59ba-4cbd-a2bf-a85f5b89d8c0/1312x894.jpg?v=118a607e18611321239594c1bc8aa4fb,See the details of this Chalet for Sale in Silver Sands.,9900000
83980997,2BR Chalet for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/XA6PVND3DA17SWAPR971MP2EMC/en,https://static.shared.propertyfinder.eg/media/images/listing/XA6PVND3DA17SWAPR971MP2EMC/afc8b734-45d2-4c41-9c70-10ec0e17b70e/1312x894.jpg?v=05827a856849ab984e92cec1c4ec1807,See the details of this Chalet for Sale in June.,2600000
83980972,2BR Apartment for Sale in New Capital City,https://www.propertyfinder.eg/to/NNQH0MM0N9RZ3TX7YP30SFWVWR/en,https://static.shared.propertyfinder.eg/media/images/listing/NNQH0MM0N9RZ3TX7YP30SFWVWR/5e45793c-a831-4622-a778-7d48b0016f26/1312x894.jpg?v=5a24e0ee64e7fddae365d5486a3ec9c7,See the details of this Apartment for Sale in Sage Lakes Residence.,2500000
83980962,3BR Apartment for Sale in Alexandria Compounds,https://www.propertyfinder.eg/to/CYHPEHV6983YV9PFK3AGPNW9H0/en,https://static.shared.propertyfinder.eg/media/images/listing/CYHPEHV6983YV9PFK3AGPNW9H0/a4f32ee5-ccc3-4ec9-bec9-338f122b17ea/1312x894.jpg?v=fefa0bb3f3efc31f687f51876c56f596,See the details of this Apartment for Sale in Vee Sawari.,7702000
83980941,2BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/SEA55P679D54N0XH89DAJ4338C/en,https://static.shared.propertyfinder.eg/media/images/listing/SEA55P679D54N0XH89DAJ4338C/ae23da70-ef97-401c-a0e9-ca4aacc026d7/1312x894.jpg?v=96f124e6b34e2e43b9244d0ab3321229,See the details of this Apartment for Sale in Mountain View Hyde Park.,10500000
83980839,Office for Sale in New Cairo City,https://www.propertyfinder.eg/to/ZSBF20WGT4X2ZP85R94ANWAKQR/en,https://static.shared.propertyfinder.eg/media/images/listing/ZSBF20WGT4X2ZP85R94ANWAKQR/6702ce1e-fa6c-4778-a465-ecd5c048bdf1/1312x894.jpg?v=1176e7aaa9e84688623607d4918de5f8,See the details of this Office for Sale in District 5.,17700000
83980796,3BR Villa for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/80MSHBQY87NBXB1N6062ER551G/en,https://static.shared.propertyfinder.eg/media/images/listing/80MSHBQY87NBXB1N6062ER551G/a4c77efd-0df3-43d9-9e25-5db5e73e335e/1312x894.jpg?v=785422eb2e7e017689edc71d50a5fe60,See the details of this Villa for Sale in Direction White.,2570000
83980552,2BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/ED1NT0BMQKY3VJF1G8GDMP41X0/en,https://static.shared.propertyfinder.eg/media/images/listing/ED1NT0BMQKY3VJF1G8GDMP41X0/ba6a82ef-54a5-4ecc-bf9c-d6802cca11b5/1312x894.jpg?v=5e22e2a60726f09ed1b5f54088fe625c,See the details of this Apartment for Sale in The brooks.,4660000
83980460,Studio Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/KGDBQA9FRC9PN05PTW4H366KGW/en,https://static.shared.propertyfinder.eg/media/images/listing/KGDBQA9FRC9PN05PTW4H366KGW/f8aede3d-0d30-46a9-9e5b-d86bb58a4a83/1312x894.jpg?v=8209af51cca1f84e21d1543cc5faab6f,See the details of this Apartment for Sale in Home Residence.,2196000
83980428,1BR Chalet for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/8YS6X1NB1RAE0FSYP2BMZPZCNW/en,https://static.shared.propertyfinder.eg/media/images/listing/8YS6X1NB1RAE0FSYP2BMZPZCNW/3c0f5e4b-5b08-4f45-8da1-1ed3105a9956/1312x894.jpg?v=2762f264b3e30a98320de470cf7da33e,See the details of this Chalet for Sale in Direction White.,740000
83980271,2BR Apartment for Sale in New Capital City,https://www.propertyfinder.eg/to/CPEFYSC2GCSB53X61ECDHPRM3R/en,https://static.shared.propertyfinder.eg/media/images/listing/CPEFYSC2GCSB53X61ECDHPRM3R/8a9dcc1e-1d02-48fe-ad2d-497ed8df398a/1312x894.jpg?v=bc3ee5ba781ac4e15cf76603beb9d19e,See the details of this Apartment for Sale in La Verde Casette.,2740000
83980140,3BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/R8SMHZB1B9YY73ACZ3D97WJ55W/en,https://static.shared.propertyfinder.eg/media/images/listing/R8SMHZB1B9YY73ACZ3D97WJ55W/6f470141-fd02-46e3-b3b6-8d0ec2f1b531/1312x894.jpg?v=b4e14c7dfea5d7f0b83611916f3db3a7,See the details of this Apartment for Sale in JAYD Residence.,13656000
83979919,1BR Chalet for Sale in Qesm Marsa Matrouh,https://www.propertyfinder.eg/to/HNMKB9Q44MMNZT46N1ZJ2NT04R/en,https://static.shared.propertyfinder.eg/media/images/listing/HNMKB9Q44MMNZT46N1ZJ2NT04R/31ca2470-4824-41c4-b39f-3f981bd794b1/1312x894.jpg?v=f8c6c77243beca47b5b583f9f0fe9960,See the details of this Chalet for Sale in Silver Sands.,9700000
83979759,3BR Chalet for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/0PDMJD9BGF48GT6TW2E342H850/en,https://static.shared.propertyfinder.eg/media/images/listing/0PDMJD9BGF48GT6TW2E342H850/6f38857b-e459-4c89-983a-74408d25aa98/1312x894.jpg?v=4b9d79e2f4538829480ae593bb0e38ce,See the details of this Chalet for Sale in The Med.,2700000
83979632,1BR Hotel Apartment for Sale in Sidi Abdel Rahman,https://www.propertyfinder.eg/to/2RBNRRVWX80ZPWG85TS63RKFT8/en,https://static.shared.propertyfinder.eg/media/images/listing/2RBNRRVWX80ZPWG85TS63RKFT8/9fee33b8-e684-4d24-8602-4a46cb982d4d/1312x894.jpg?v=26e767de363e7f3c2cdfc92b8a38970d,See the details of this Hotel Apartment for Sale in Marassi.,60000000
83979393,4BR Villa for Sale in Hurghada,https://www.propertyfinder.eg/to/FGKK15HKMG90YDPNFE8YX4PXZR/en,https://static.shared.propertyfinder.eg/media/images/listing/FGKK15HKMG90YDPNFE8YX4PXZR/c47382e0-2eea-46f1-b544-3af5a982332e/1312x894.jpg?v=08db1c209c9206aa6c61d6db5657003c,See the details of this Villa for Sale in Makadi Heights.,17500000
83979359,2BR Chalet for Sale in Qesm Marsa Matrouh,https://www.propertyfinder.eg/to/NBGKPJNTBZK9MVQHWQ8NMSXZ7C/en,https://static.shared.propertyfinder.eg/media/images/listing/NBGKPJNTBZK9MVQHWQ8NMSXZ7C/e71f6272-86da-4f30-9f8d-57a614b5b129/1312x894.jpg?v=118a607e18611321239594c1bc8aa4fb,See the details of this Chalet for Sale in Marsa Baghush.,12000000
